BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,residue index
2.60E-06,2268.95148,32.63925295,25.60184609,31.23483925,21.89701662,13.48216124,16.29865782,10.10817167,12.80432106,7.205950947,8.958829882,4.944444102,6.351050723,30.02722067,25.94109372,0,92.63656559,22.14722098,23.25963712,12.13273414,60.66367068,24.26546827,20.4570005,11.46733495,696.083763,0.458333333,0.770833333,1.083333333,0,-3.54,48,674.502,16141473497,37.28150489,14.92289359,7.844117133,319.6234231,11.86571748,1,11.86571748,1,0,0.744018484,-4.784872437,-0.744018484,1.4714,172.8772,696.678,4,12,0,0,0,6,0,6,12,2,16,0,7,0,0,0,230,20.5728347,31.61102627,0,0,0,59.11457207,0,16.83559397,10.22850025,10.22850025,72.79640482,47.52510539,21.54489686,32.54051205,6,85.05566578,75.90546822,0,0,20.4570005,9.790966951,11.46733495,109.1946072,0,11.12690298,70.58190702,34.12431765,0,0,25.94109372,20.23625372,0,0,139.4425747,0,32.67179984,0,215.88,71.19430486,0,-0.850989761,17.76570207,15.51709627,0,29.1102981,0,0,-9.569744873,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107595488,3.24E-06,1374.308202,23.53480495,20.34283184,21.09876079,15.97709551,11.57035019,11.57035019,8.130353958,8.130353958,5.837939163,5.837939163,4.339239699,4.339239699,0,4.794537184,0,18.37633845,12.17033346,68.68087877,0,0,31.18920547,62.26961041,9.154013891,478.2023205,1,1.764705882,2.470588235,0.285714286,-3.31,34,447.772,27552032.54,25.31555439,10.74525309,4.662184187,206.168922,12.85778711,1,12.85778711,0.338245415,0,0.338245415,-0.322059885,-1,1.43514,132.5049,479.02,2,5,1,1,2,2,0,2,4,2,6,0,6,0,0,0,178,26.87783566,17.88802397,0,5.357230448,0,5.969305288,0,9.786941917,0,0,18.19910121,63.94469019,40.37508844,18.23670052,4,31.34798897,22.62593592,0,0,0,34.618686,25.01318338,70.57852147,0,22.45060189,28.07345695,5.687386275,0,0,25.66570006,4.736862954,13.8474744,42.25610326,52.94808748,0,33.41984625,0,65.44,11.82541655,0,16.27371219,5.421247704,7.38370746,0.445545174,16.03013335,0,12.12023758,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324940133,-6.722300422
0,113.6254878,8.690234444,7.876594352,8.693090932,5.256748817,4.236201718,4.236201718,2.584910848,2.584910848,1.514374828,1.514374828,1.030138383,1.030138383,0,4.794537184,0,24.8589693,0,25.93115606,0,0,4.899909731,13.8474744,5.733667477,194.1185909,1.25,1.666666667,1.916666667,0.875,-0.28,12,175.554,249.4466339,14.25557215,8.813283582,5.380764831,80.70818555,11.09277778,0.341625523,11.09277778,0.23580392,0,0.23580392,0,-0.341625523,1.0155,53.4644,194.706,2,3,0,0,0,0,0,0,2,1,4,0,5,0,0,0,74,10.63357721,0,0,5.907179729,0,0,4.794537184,0,0,12.40703316,13.8474744,12.84164325,13.08951281,6.544756406,0,4.794537184,18.31421289,0,4.899909731,5.733667477,26.68911765,19.63426922,0,0,0,5.733667477,0,0,12.40703316,30.44135868,4.794537184,0,26.68911765,0,0,0,0,46.33,0,0,12.91222222,0,5.242280801,0.063611111,0,2.011388889,5.937163643,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710533138,2.52E-06,3905.013929,45.93178169,35.78682347,47.05280979,30.07368654,17.87127226,23.50426542,13.72476446,19.14864136,9.690967881,13.14323804,6.840134817,9.378511836,71.49133945,56.98871483,0,184.6708071,10.77244843,42.46456948,54.59730362,24.26546827,0,30.68550075,5.733667477,1028.982745,0.397058824,0.882352941,1.426470588,0,-3.16,68,1006.704,6.31547E+13,57.419193,22.0850035,12.11499127,474.9719444,12.26990188,1,12.26990188,1,0,0.744035498,-5.250057368,-0.744035498,-3.5342,226.25,1029.888,3,20,0,0,0,8,0,8,20,2,28,0,10,0,0,0,324,29.05119437,46.15989371,5.749511833,0,0,118.2291441,0,33.67118794,5.114250126,25.57125063,42.46456948,84.2489961,43.39095578,48.01886528,8,175.217859,123.3740051,0,0,30.68550075,19.5819339,5.733667477,121.3273414,0,5.749511833,123.9628116,39.81170392,5.749511833,0,56.98871483,40.47250744,0,0,171.594776,0,43.08979372,0,349.21,145.4808611,0,-3.177738847,36.57738556,5.475147559,-0.710646314,25.92575324,0,0,-20.5707623,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058059535,-4.556566231
3.52E-06,3140.016729,44.27492745,34.11465457,45.38064089,27.85977757,16.06236799,21.69536116,12.27449248,17.66679126,8.739216282,12.24497415,5.995637736,8.815271769,104.4731344,62.09524222,0,152.4777129,23.25963712,24.26546827,38.48506336,12.13273414,0,20.4570005,20.94106086,991.9722398,0.453125,0.734375,1.015625,0.058823529,-2.52,64,968.628,4.09612E+12,57.60701632,21.62131724,11.76701473,452.2529366,11.89905971,1,11.89905971,1,0,0.744018925,-5.407765343,-0.744018925,-7.284,205.2372,992.82,6,22,0,0,0,6,0,6,22,4,30,0,11,0,0,0,314,49.36511515,74.7210762,11.49902367,0,0,118.2291441,0,33.67118794,0,20.4570005,24.26546827,59.65783953,10.77244843,55.94874996,6,189.7981123,96.14172194,0,0,20.4570005,19.5819339,25.68693004,72.79640482,0,34.12495032,139.170205,34.12431765,22.99804733,0,76.3148373,40.47250744,0,0,112.8353392,0,32.67179984,0,389.2,153.0967888,0,-4.726909014,35.67369577,10.47620771,-1.524305751,13.92236979,0,0,-18.91784729,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040536738,2.52E-06,3905.013929,45.93178169,35.78682347,47.05280979,30.07368654,17.87127226,23.50426542,13.72476446,19.14864136,9.690967881,13.14323804,6.840134817,9.378511836,71.49133945,56.98871483,0,184.6708071,10.77244843,42.46456948,54.59730362,24.26546827,0,30.68550075,5.733667477,1028.982745,0.397058824,0.882352941,1.426470588,0,-3.16,68,1006.704,6.31547E+13,57.419193,22.0850035,12.11499127,474.9719444,12.26990188,1,12.26990188,1,0,0.744035498,-5.250057368,-0.744035498,-3.5342,226.25,1029.888,3,20,0,0,0,8,0,8,20,2,28,0,10,0,0,0,324,29.05119437,46.15989371,5.749511833,0,0,118.2291441,0,33.67118794,5.114250126,25.57125063,42.46456948,84.2489961,43.39095578,48.01886528,8,175.217859,123.3740051,0,0,30.68550075,19.5819339,5.733667477,121.3273414,0,5.749511833,123.9628116,39.81170392,5.749511833,0,56.98871483,40.47250744,0,0,171.594776,0,43.08979372,0,349.21,145.4808611,0,-3.177738847,36.57738556,5.475147559,-0.710646314,25.92575324,0,0,-20.5707623,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058059535,-0.779178674
3.52E-06,3140.016729,44.27492745,34.11465457,45.38064089,27.85977757,16.06236799,21.69536116,12.27449248,17.66679126,8.739216282,12.24497415,5.995637736,8.815271769,104.4731344,62.09524222,0,152.4777129,23.25963712,24.26546827,38.48506336,12.13273414,0,20.4570005,20.94106086,991.9722398,0.453125,0.734375,1.015625,0.058823529,-2.52,64,968.628,4.09612E+12,57.60701632,21.62131724,11.76701473,452.2529366,11.89905971,1,11.89905971,1,0,0.744018925,-5.407765343,-0.744018925,-7.284,205.2372,992.82,6,22,0,0,0,6,0,6,22,4,30,0,11,0,0,0,314,49.36511515,74.7210762,11.49902367,0,0,118.2291441,0,33.67118794,0,20.4570005,24.26546827,59.65783953,10.77244843,55.94874996,6,189.7981123,96.14172194,0,0,20.4570005,19.5819339,25.68693004,72.79640482,0,34.12495032,139.170205,34.12431765,22.99804733,0,76.3148373,40.47250744,0,0,112.8353392,0,32.67179984,0,389.2,153.0967888,0,-4.726909014,35.67369577,10.47620771,-1.524305751,13.92236979,0,0,-18.91784729,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040536738,2.52E-06,3905.013929,45.93178169,35.78682347,47.05280979,30.07368654,17.87127226,23.50426542,13.72476446,19.14864136,9.690967881,13.14323804,6.840134817,9.378511836,71.49133945,56.98871483,0,184.6708071,10.77244843,42.46456948,54.59730362,24.26546827,0,30.68550075,5.733667477,1028.982745,0.397058824,0.882352941,1.426470588,0,-3.16,68,1006.704,6.31547E+13,57.419193,22.0850035,12.11499127,474.9719444,12.26990188,1,12.26990188,1,0,0.744035498,-5.250057368,-0.744035498,-3.5342,226.25,1029.888,3,20,0,0,0,8,0,8,20,2,28,0,10,0,0,0,324,29.05119437,46.15989371,5.749511833,0,0,118.2291441,0,33.67118794,5.114250126,25.57125063,42.46456948,84.2489961,43.39095578,48.01886528,8,175.217859,123.3740051,0,0,30.68550075,19.5819339,5.733667477,121.3273414,0,5.749511833,123.9628116,39.81170392,5.749511833,0,56.98871483,40.47250744,0,0,171.594776,0,43.08979372,0,349.21,145.4808611,0,-3.177738847,36.57738556,5.475147559,-0.710646314,25.92575324,0,0,-20.5707623,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058059535,-0.1865
2.60E-06,2268.95148,32.63925295,25.60184609,31.23483925,21.89701662,13.48216124,16.29865782,10.10817167,12.80432106,7.205950947,8.958829882,4.944444102,6.351050723,30.02722067,25.94109372,0,92.63656559,22.14722098,23.25963712,12.13273414,60.66367068,24.26546827,20.4570005,11.46733495,696.083763,0.458333333,0.770833333,1.083333333,0,-3.54,48,674.502,16141473497,37.28150489,14.92289359,7.844117133,319.6234231,11.86571748,1,11.86571748,1,0,0.744018484,-4.784872437,-0.744018484,1.4714,172.8772,696.678,4,12,0,0,0,6,0,6,12,2,16,0,7,0,0,0,230,20.5728347,31.61102627,0,0,0,59.11457207,0,16.83559397,10.22850025,10.22850025,72.79640482,47.52510539,21.54489686,32.54051205,6,85.05566578,75.90546822,0,0,20.4570005,9.790966951,11.46733495,109.1946072,0,11.12690298,70.58190702,34.12431765,0,0,25.94109372,20.23625372,0,0,139.4425747,0,32.67179984,0,215.88,71.19430486,0,-0.850989761,17.76570207,15.51709627,0,29.1102981,0,0,-9.569744873,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107595488,0,113.6254878,8.690234444,7.876594352,8.693090932,5.256748817,4.236201718,4.236201718,2.584910848,2.584910848,1.514374828,1.514374828,1.030138383,1.030138383,0,4.794537184,0,24.8589693,0,25.93115606,0,0,4.899909731,13.8474744,5.733667477,194.1185909,1.25,1.666666667,1.916666667,0.875,-0.28,12,175.554,249.4466339,14.25557215,8.813283582,5.380764831,80.70818555,11.09277778,0.341625523,11.09277778,0.23580392,0,0.23580392,0,-0.341625523,1.0155,53.4644,194.706,2,3,0,0,0,0,0,0,2,1,4,0,5,0,0,0,74,10.63357721,0,0,5.907179729,0,0,4.794537184,0,0,12.40703316,13.8474744,12.84164325,13.08951281,6.544756406,0,4.794537184,18.31421289,0,4.899909731,5.733667477,26.68911765,19.63426922,0,0,0,5.733667477,0,0,12.40703316,30.44135868,4.794537184,0,26.68911765,0,0,0,0,46.33,0,0,12.91222222,0,5.242280801,0.063611111,0,2.011388889,5.937163643,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710533138,-0.16243188
3.52E-06,3140.016729,44.27492745,34.11465457,45.38064089,27.85977757,16.06236799,21.69536116,12.27449248,17.66679126,8.739216282,12.24497415,5.995637736,8.815271769,104.4731344,62.09524222,0,152.4777129,23.25963712,24.26546827,38.48506336,12.13273414,0,20.4570005,20.94106086,991.9722398,0.453125,0.734375,1.015625,0.058823529,-2.52,64,968.628,4.09612E+12,57.60701632,21.62131724,11.76701473,452.2529366,11.89905971,1,11.89905971,1,0,0.744018925,-5.407765343,-0.744018925,-7.284,205.2372,992.82,6,22,0,0,0,6,0,6,22,4,30,0,11,0,0,0,314,49.36511515,74.7210762,11.49902367,0,0,118.2291441,0,33.67118794,0,20.4570005,24.26546827,59.65783953,10.77244843,55.94874996,6,189.7981123,96.14172194,0,0,20.4570005,19.5819339,25.68693004,72.79640482,0,34.12495032,139.170205,34.12431765,22.99804733,0,76.3148373,40.47250744,0,0,112.8353392,0,32.67179984,0,389.2,153.0967888,0,-4.726909014,35.67369577,10.47620771,-1.524305751,13.92236979,0,0,-18.91784729,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040536738,2.08E-06,1005.266076,16.44938299,12.74813664,15.56463322,10.94850831,6.634345615,8.042593906,4.80591061,6.185563421,3.25187152,4.083155683,2.142981031,2.648993594,10.11812686,18.07707425,0,45.88966762,16.4598347,0,30.33183534,12.13273414,18.19910121,10.22850025,0,350.0337221,0.916666667,1.625,2.291666667,0,-1.77,24,339.243,166846.2191,18.56696982,7.415286947,4.002985161,160.4532091,11.09225058,1,11.09225058,1,0,0.744035506,-4.539074373,-0.744035506,0.8689,84.194,350.331,1,6,0,0,0,3,0,3,6,1,8,0,3,0,0,0,116,9.659277269,21.55502497,0,0,0,29.55728603,0,8.417796984,5.114250126,5.114250126,30.33183534,35.71805956,5.386224214,10.58286975,3,47.63436029,32.26534784,0,0,10.22850025,4.895483476,0,60.66367068,0,5.749511833,29.55728603,11.37477255,5.749511833,0,18.07707425,10.11812686,0,0,75.78765441,0,10.77244843,0,102.15,33.27675175,0,-0.331816717,19.04021434,0.823017763,-0.08804469,15.73561859,0,0,-4.539074373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430016253,-0.041128713
1.611355258,1244.819933,20.2169677,16.24162148,16.24162148,14.11419354,9.321452001,9.321452001,6.811707186,6.811707186,4.706062137,4.706062137,3.053849182,3.053849182,0,5.106527395,0,5.749511833,11.37477255,33.27412396,0,6.066367068,86.64387922,20.4570005,0,380.1637113,0.620689655,1.344827586,2.172413793,0.083333333,-3.86,29,360.291,5055636.174,18.5008473,8.022491002,4.036974405,168.6449297,10.21941505,0.505593144,10.21941505,0.143255173,0.105327906,0.143255173,0.105327906,-0.505593144,7.99304,116.3228,380.451,1,5,0,0,0,4,0,4,5,1,5,0,4,0,0,0,142,5.106527395,11.43689811,0,0,0,0,0,0,15.34275038,5.114250126,48.53093655,60.69243694,5.386224214,17.06215882,4,5.106527395,33.52199353,0,0,20.4570005,13.8474744,0,89.98967487,0,5.749511833,0,22.7495451,5.749511833,0,5.106527395,0,13.8474744,11.12690298,99.31977239,0,10.77244843,0,69.67,0,0,0,29.40432164,4.776897593,0.105327906,24.75920202,0,3.954250847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357988255,2.08E-06,1005.266076,16.44938299,12.74813664,15.56463322,10.94850831,6.634345615,8.042593906,4.80591061,6.185563421,3.25187152,4.083155683,2.142981031,2.648993594,10.11812686,18.07707425,0,45.88966762,16.4598347,0,30.33183534,12.13273414,18.19910121,10.22850025,0,350.0337221,0.916666667,1.625,2.291666667,0,-1.77,24,339.243,166846.2191,18.56696982,7.415286947,4.002985161,160.4532091,11.09225058,1,11.09225058,1,0,0.744035506,-4.539074373,-0.744035506,0.8689,84.194,350.331,1,6,0,0,0,3,0,3,6,1,8,0,3,0,0,0,116,9.659277269,21.55502497,0,0,0,29.55728603,0,8.417796984,5.114250126,5.114250126,30.33183534,35.71805956,5.386224214,10.58286975,3,47.63436029,32.26534784,0,0,10.22850025,4.895483476,0,60.66367068,0,5.749511833,29.55728603,11.37477255,5.749511833,0,18.07707425,10.11812686,0,0,75.78765441,0,10.77244843,0,102.15,33.27675175,0,-0.331816717,19.04021434,0.823017763,-0.08804469,15.73561859,0,0,-4.539074373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430016253,-0.041128713
